plotID,datetime,SM_10,SM_20
AEG45,5433,NA,NA
AEG45,5434,NA,NA
AEG45,5435,NA,NA
AEG45,5436,NA,NA
AEG45,5437,NA,NA
AEG45,5438,NA,NA
AEG45,5439,NA,NA
AEG45,5440,NA,NA
AEG45,5441,NA,NA
AEG45,5442,NA,NA
AEG45,5443,NA,NA
AEG45,5444,NA,NA
AEG45,5445,NA,NA
AEG45,5446,NA,NA
AEG45,5447,NA,NA
AEG45,5448,NA,NA
AEG45,5449,NA,NA
AEG45,5450,NA,NA
AEG45,5451,NA,NA
AEG45,5452,NA,NA
AEG45,5453,NA,NA
AEG45,5454,NA,NA
AEG45,5455,NA,NA
AEG45,5456,NA,NA
AEG45,5457,NA,NA
AEG45,5458,NA,NA
AEG45,5459,NA,NA
AEG45,5460,NA,NA
AEG45,5461,NA,NA
AEG45,5462,NA,NA
AEG45,5463,NA,NA
AEG45,5464,NA,NA
AEG45,5465,NA,NA
AEG45,5466,NA,NA
AEG45,5467,NA,NA
AEG45,5468,NA,NA
AEG45,5469,NA,NA
AEG45,5470,NA,NA
AEG45,5471,NA,NA
AEG45,5472,NA,NA
AEG45,5473,NA,NA
AEG45,5474,NA,NA
AEG45,5475,NA,NA
AEG45,5476,NA,NA
AEG45,5477,NA,NA
AEG45,5478,NA,NA
AEG45,5479,NA,NA
AEG45,5480,NA,NA
AEG45,5481,NA,NA
AEG45,5482,NA,NA
AEG45,5483,NA,NA
AEG45,5484,NA,NA
AEG45,5485,NA,NA
AEG45,5486,NA,NA
AEG45,5487,NA,NA
AEG45,5488,NA,NA
AEG45,5489,NA,NA
AEG45,5490,NA,NA
AEG45,5491,NA,NA
AEG45,5492,NA,NA
AEG45,5493,NA,NA
AEG45,5494,NA,NA
AEG45,5495,NA,NA
AEG45,5496,NA,NA
AEG45,5497,NA,NA
AEG45,5498,NA,NA
AEG45,5499,NA,NA
AEG45,5500,NA,NA
AEG45,5501,NA,NA
AEG45,5502,NA,NA
AEG45,5503,NA,NA
AEG45,5504,NA,NA
AEG45,5505,NA,NA
AEG45,5506,NA,NA
AEG45,5507,NA,NA
AEG45,5508,NA,NA
AEG45,5509,NA,NA
AEG45,5510,NA,NA
AEG45,5511,NA,NA
AEG45,5512,NA,NA
AEG45,5513,NA,NA
AEG45,5514,NA,NA
AEG45,5515,NA,NA
AEG45,5516,NA,NA
AEG45,5517,NA,NA
AEG45,5518,NA,NA
AEG45,5519,NA,NA
AEG45,5520,NA,NA
AEG45,5521,NA,NA
AEG45,5522,NA,NA
AEG45,5523,NA,NA
AEG45,5524,NA,NA
AEG45,5525,NA,NA
AEG45,5526,NA,NA
AEG45,5527,NA,NA
AEG45,5528,NA,NA
AEG45,5529,NA,NA
AEG45,5530,NA,NA
AEG45,5531,NA,NA
AEG45,5532,NA,NA
AEG45,5533,NA,NA
AEG45,5534,NA,NA
AEG45,5535,NA,NA
AEG45,5536,NA,NA
AEG45,5537,NA,NA
AEG45,5538,NA,NA
AEG45,5539,NA,NA
AEG45,5540,NA,NA
AEG45,5541,NA,NA
AEG45,5542,NA,NA
AEG45,5543,NA,NA
AEG45,5544,NA,NA
AEG45,5545,NA,NA
AEG45,5546,NA,NA
AEG45,5547,NA,NA
AEG45,5548,NA,NA
AEG45,5549,NA,NA
AEG45,5550,NA,NA
AEG45,5551,NA,NA
AEG45,5552,NA,NA
AEG45,5553,NA,NA
AEG45,5554,NA,NA
AEG45,5555,NA,NA
AEG45,5556,NA,NA
AEG45,5557,NA,NA
AEG45,5558,NA,NA
AEG45,5559,NA,NA
AEG45,5560,NA,NA
AEG45,5561,NA,NA
AEG45,5562,NA,NA
AEG45,5563,NA,NA
AEG45,5564,NA,NA
AEG45,5565,NA,NA
AEG45,5566,NA,NA
AEG45,5567,NA,NA
AEG45,5568,NA,NA
AEG45,5569,NA,NA
AEG45,5570,NA,NA
AEG45,5571,NA,NA
AEG45,5572,NA,NA
AEG45,5573,NA,NA
AEG45,5574,NA,NA
AEG45,5575,NA,NA
AEG45,5576,NA,NA
AEG45,5577,NA,NA
AEG45,5578,NA,NA
AEG45,5579,NA,NA
AEG45,5580,NA,NA
AEG45,5581,NA,NA
AEG45,5582,NA,NA
AEG45,5583,NA,NA
AEG45,5584,NA,NA
AEG45,5585,NA,NA
AEG45,5586,NA,NA
AEG45,5587,NA,NA
AEG45,5588,NA,NA
AEG45,5589,NA,NA
AEG45,5590,NA,NA
AEG45,5591,NA,NA
AEG45,5592,NA,NA
AEG45,5593,NA,NA
AEG45,5594,NA,NA
AEG45,5595,NA,NA
AEG45,5596,NA,NA
AEG45,5597,NA,NA
AEG45,5598,NA,NA
AEG45,5599,NA,NA
AEG45,5600,NA,NA
AEG45,5601,NA,NA
AEG45,5602,NA,NA
AEG45,5603,NA,NA
AEG45,5604,NA,NA
AEG45,5605,NA,NA
AEG45,5606,NA,NA
AEG45,5607,NA,NA
AEG45,5608,NA,NA
AEG45,5609,NA,NA
AEG45,5610,NA,NA
AEG45,5611,NA,NA
AEG45,5612,NA,NA
AEG45,5613,NA,NA
AEG45,5614,NA,NA
AEG45,5615,NA,NA
AEG45,5616,NA,NA
AEG45,5617,NA,NA
AEG45,5618,NA,NA
AEG45,5619,NA,NA
AEG45,5620,NA,NA
AEG45,5621,NA,NA
AEG45,5622,NA,NA
AEG45,5623,NA,NA
AEG45,5624,NA,NA
AEG45,5625,NA,NA
AEG45,5626,NA,NA
AEG45,5627,NA,NA
AEG45,5628,NA,NA
AEG45,5629,NA,NA
AEG45,5630,NA,NA
AEG45,5631,NA,NA
AEG45,5632,NA,NA
AEG45,5633,NA,NA
AEG45,5634,NA,NA
AEG45,5635,NA,NA
AEG45,5636,NA,NA
AEG45,5637,NA,NA
AEG45,5638,NA,NA
AEG45,5639,NA,NA
AEG45,5640,NA,NA
AEG45,5641,NA,NA
AEG45,5642,NA,NA
AEG45,5643,NA,NA
AEG45,5644,NA,NA
AEG45,5645,NA,NA
AEG45,5646,NA,NA
AEG45,5647,NA,NA
AEG45,5648,NA,NA
AEG45,5649,NA,NA
AEG45,5650,NA,NA
AEG45,5651,NA,NA
AEG45,5652,NA,NA
AEG45,5653,NA,NA
AEG45,5654,NA,NA
AEG45,5655,NA,NA
AEG45,5656,NA,NA
AEG45,5657,NA,NA
AEG45,5658,NA,NA
AEG45,5659,NA,NA
AEG45,5660,NA,NA
AEG45,5661,NA,NA
AEG45,5662,NA,NA
AEG45,5663,NA,NA
AEG45,5664,NA,NA
AEG45,5665,NA,NA
AEG45,5666,NA,NA
AEG45,5667,NA,NA
AEG45,5668,NA,NA
AEG45,5669,NA,NA
AEG45,5670,NA,NA
AEG45,5671,NA,NA
AEG46,2009,NA,NA
AEG46,2010,41.57602,NA
AEG46,2011,NA,NA
AEG46,2012,36.66792,NA
AEG46,2013,NA,NA
AEG46,2014,NA,NA
AEG46,2015,40.21129,NA
AEG46,2016,41.40104,NA
AEG46,2017,41.50723,NA
AEG46,2018,35.73215,NA
AEG46,2019,37.69277,NA
AEG46,2020,NA,NA
AEG47,2009,NA,NA
AEG47,2010,37.82828,NA
AEG47,2011,36.70523,NA
AEG47,2012,NA,NA
AEG47,2013,NA,NA
AEG47,2014,40.51501,NA
AEG47,2015,34.95682,NA
AEG47,2016,29.78189,NA
AEG47,2017,30.92060,NA
AEG47,2018,25.92530,NA
AEG47,2019,29.35042,NA
AEG47,2020,NA,NA
AEG48,2009,NA,NA
AEG48,2010,34.02867,NA
AEG48,2011,NA,NA
AEG48,2012,NA,NA
AEG48,2013,NA,NA
AEG48,2014,NA,NA
AEG48,2015,NA,NA
AEG48,2016,24.75811,NA
AEG48,2017,28.80686,NA
AEG48,2018,22.13485,NA
AEG48,2019,24.01738,NA
AEG48,2020,NA,NA
AEG49,2009,NA,NA
AEG49,2010,44.54119,NA
AEG49,2011,NA,NA
AEG49,2012,42.09797,NA
AEG49,2013,NA,NA
AEG49,2014,NA,NA
AEG49,2015,36.51734,NA
AEG49,2016,35.98397,NA
AEG49,2017,NA,NA
AEG49,2018,NA,NA
AEG49,2019,NA,NA
AEG49,2020,NA,NA
AEG50,4969,NA,NA
HEG01,2008,NA,NA
HEG01,2009,35.87938,37.70917
HEG01,2010,40.80979,40.25660
HEG01,2011,33.93832,35.90581
HEG01,2012,30.43523,33.00614
HEG01,2013,NA,40.32132
HEG01,2014,NA,40.56366
HEG01,2015,28.10733,34.17301
HEG01,2016,38.46259,NA
HEG01,2017,43.77081,NA
HEG01,2018,25.77784,NA
HEG01,2019,27.09296,NA
HEG01,2020,NA,NA
HEG02,2008,NA,NA
HEG02,2009,33.93915,NA
HEG02,2010,36.96852,38.37747
HEG02,2011,29.52621,33.44605
HEG02,2012,30.50790,30.08828
HEG02,2013,37.20533,38.21512
HEG02,2014,42.40938,42.47179
HEG02,2015,33.77744,36.35789
HEG02,2016,33.58008,37.44828
HEG02,2017,36.25786,39.60737
HEG02,2018,NA,NA
HEG02,2019,NA,NA
HEG02,2020,NA,NA
HEG03,2008,NA,NA
HEG03,2009,36.64543,42.46239
HEG03,2010,NA,NA
HEG03,2011,NA,NA
HEG03,2012,NA,NA
HEG03,2013,39.92678,41.90305
HEG03,2014,NA,NA
HEG03,2015,34.94625,37.69624
HEG03,2016,36.63042,38.17323
HEG03,2017,38.61374,39.82822
HEG03,2018,NA,NA
HEG03,2019,31.82490,36.56146
HEG03,2020,NA,NA
HEG04,2008,NA,NA
HEG04,2009,NA,33.29240
HEG04,2010,28.85943,34.54535
HEG04,2011,NA,NA
HEG04,2012,NA,NA
HEG04,2013,36.48911,33.06483
HEG04,2014,39.60883,36.73077
HEG04,2015,31.50715,31.17599
HEG04,2016,33.64996,31.20288
HEG04,2017,37.07402,35.64656
HEG04,2018,28.70411,29.65967
HEG04,2019,32.23561,23.82193
HEG04,2020,NA,NA
HEG05,2008,NA,NA
HEG05,2009,NA,NA
HEG05,2010,37.67017,28.89854
HEG05,2011,35.40621,28.41134
HEG05,2012,35.16331,26.17351
HEG05,2013,38.40792,29.00565
HEG05,2014,39.44958,33.41118
HEG05,2015,36.37196,32.75285
HEG05,2016,36.76976,34.20044
HEG05,2017,NA,NA
HEG05,2018,27.50533,30.04565
HEG05,2019,NA,NA
HEG05,2020,NA,NA
HEG06,2008,NA,NA
HEG06,2009,NA,NA
HEG06,2010,29.15705,30.52999
HEG06,2011,26.87299,27.22766
HEG06,2012,NA,NA
HEG06,2013,32.44558,32.96805
HEG06,2014,36.55490,34.49900
HEG06,2015,31.36055,31.34878
HEG06,2016,32.87271,32.08588
HEG06,2017,NA,NA
HEG06,2018,NA,NA
HEG06,2019,NA,NA
HEG06,2020,NA,NA
HEG07,2008,NA,NA
HEG07,2009,NA,NA
HEG07,2010,33.02303,41.74517
HEG07,2011,NA,NA
HEG07,2012,NA,NA
HEG07,2013,38.39265,41.96683
HEG07,2014,39.71887,43.25904
HEG07,2015,NA,NA
HEG07,2016,31.65764,39.92999
HEG07,2017,36.37191,41.99701
HEG07,2018,25.90118,34.68683
HEG07,2019,30.42815,37.75293
HEG07,2020,NA,NA
HEG08,2008,NA,NA
HEG08,2009,29.79235,36.30952
HEG08,2010,33.49983,37.05800
HEG08,2011,30.29082,35.39667
HEG08,2012,33.22550,37.06411
HEG08,2013,38.85052,40.53202
HEG08,2014,40.69811,41.17313
HEG08,2015,34.60427,36.82027
HEG08,2016,35.32285,36.80562
HEG08,2017,NA,NA
HEG08,2018,29.17342,31.90089
HEG08,2019,34.37966,35.73510
HEG08,2020,NA,NA
HEG09,2008,NA,NA
HEG09,2009,29.35873,28.93504
HEG09,2010,31.41809,31.03186
HEG09,2011,29.20323,30.05817
HEG09,2012,30.19003,30.23829
HEG09,2013,33.71962,32.27182
HEG09,2014,36.67037,32.74977
HEG09,2015,NA,NA
HEG09,2016,34.33838,31.96280
HEG09,2017,NA,NA
HEG09,2018,28.11171,27.25876
HEG09,2019,29.88711,30.54378
HEG09,2020,NA,NA
HEG10,2008,NA,NA
HEG10,2009,40.63789,NA
HEG10,2010,44.02982,NA
HEG10,2011,35.42315,NA
HEG10,2012,39.29018,NA
HEG10,2013,43.83303,NA
HEG10,2014,43.52135,NA
HEG10,2015,35.12076,NA
HEG10,2016,NA,NA
HEG10,2017,42.03669,NA
HEG10,2018,NA,NA
HEG10,2019,NA,NA
HEG10,2020,NA,NA
HEG11,2008,NA,NA
HEG11,2009,36.48536,NA
HEG11,2010,38.00593,NA
HEG11,2011,30.06830,NA
HEG11,2012,31.94970,NA
HEG11,2013,39.15548,NA
HEG11,2014,37.72147,NA
HEG11,2015,31.33011,NA
HEG11,2016,31.67166,NA
HEG11,2017,38.01555,NA
HEG11,2018,26.16454,NA
HEG11,2019,30.89860,NA
HEG11,2020,NA,NA
HEG12,2008,NA,NA
HEG12,2009,27.68106,NA
HEG12,2010,34.13787,NA
HEG12,2011,27.48043,NA
HEG12,2012,28.40508,NA
HEG12,2013,34.46029,NA
HEG12,2014,35.29371,NA
HEG12,2015,NA,NA
HEG12,2016,NA,NA
HEG12,2017,37.38534,NA
HEG12,2018,27.43015,NA
HEG12,2019,NA,NA
HEG12,2020,NA,NA
HEG13,2008,NA,NA
HEG13,2009,33.62534,NA
HEG13,2010,36.02194,NA
HEG13,2011,31.27983,NA
HEG13,2012,32.39258,NA
HEG13,2013,36.90358,NA
HEG13,2014,36.51109,NA
HEG13,2015,33.04846,NA
HEG13,2016,31.77213,NA
HEG13,2017,34.51563,NA
HEG13,2018,27.92225,NA
HEG13,2019,28.83001,NA
HEG13,2020,NA,NA
HEG14,2008,NA,NA
HEG14,2009,29.69750,NA
HEG14,2010,33.41167,NA
HEG14,2011,31.26333,NA
HEG14,2012,31.40935,NA
HEG14,2013,34.87545,NA
HEG14,2014,37.88583,NA
HEG14,2015,33.48818,NA
HEG14,2016,32.70375,NA
HEG14,2017,37.23965,NA
HEG14,2018,NA,NA
HEG14,2019,NA,NA
HEG15,2008,NA,NA
HEG15,2009,31.17013,NA
HEG15,2010,34.67402,NA
HEG15,2011,25.43971,NA
HEG15,2012,26.05624,NA
HEG15,2013,32.62727,NA
HEG15,2014,36.20919,NA
HEG15,2015,32.99688,NA
HEG15,2016,34.19418,NA
HEG15,2017,35.16066,NA
HEG15,2018,25.70910,NA
HEG15,2019,28.35097,NA
HEG15,2020,NA,NA
HEG16,2008,NA,NA
HEG16,2009,NA,NA
HEG16,2010,NA,NA
HEG16,2011,32.94916,NA
HEG16,2012,30.75880,NA
HEG16,2013,40.19018,NA
HEG16,2014,41.67620,NA
HEG16,2015,32.84288,NA
HEG16,2016,38.34930,NA
HEG16,2017,42.06294,NA
HEG16,2018,27.98282,NA
HEG16,2019,30.09081,NA
HEG16,2020,NA,NA
HEG17,2008,NA,NA
HEG17,2009,35.42115,NA
HEG17,2010,39.82542,NA
HEG17,2011,28.96796,NA
HEG17,2012,32.94651,NA
HEG17,2013,41.30264,NA
HEG17,2014,41.59940,NA
HEG17,2015,NA,NA
HEG17,2016,36.88980,NA
HEG17,2017,41.18394,NA
HEG17,2018,30.69038,NA
HEG17,2019,34.01247,NA
HEG17,2020,NA,NA
HEG18,2008,NA,NA
HEG18,2009,NA,NA
HEG18,2010,29.62176,NA
HEG18,2011,27.54999,NA
HEG18,2012,31.53744,NA
HEG18,2013,37.25516,NA
HEG18,2014,37.64822,NA
HEG18,2015,31.15083,NA
HEG18,2016,30.59225,NA
HEG18,2017,36.26782,NA
HEG18,2018,26.10682,NA
HEG18,2019,27.80651,NA
HEG18,2020,NA,NA
HEG19,2008,NA,NA
HEG19,2009,41.23487,NA
HEG19,2010,NA,NA
HEG19,2011,NA,NA
HEG19,2012,NA,NA
HEG19,2013,NA,NA
HEG19,2014,NA,NA
HEG19,2015,NA,NA
HEG19,2016,NA,NA
HEG19,2017,43.60889,NA
HEG19,2018,33.27232,NA
HEG19,2019,NA,NA
HEG19,2020,NA,NA
HEG20,2008,NA,NA
HEG20,2009,31.94455,NA
HEG20,2010,NA,NA
HEG20,2011,33.22768,NA
HEG20,2012,NA,NA
HEG20,2013,NA,NA
HEG20,2014,NA,NA
HEG20,2015,34.39789,NA
HEG20,2016,33.37634,NA
HEG20,2017,37.25774,NA
HEG20,2018,NA,NA
HEG20,2019,NA,NA
HEG20,2020,NA,NA
HEG21,2008,NA,NA
HEG21,2009,25.04052,NA
HEG21,2010,41.25641,NA
HEG21,2011,31.35007,NA
HEG21,2012,29.98269,NA
HEG21,2013,34.98519,NA
HEG21,2014,37.26427,NA
HEG21,2015,32.23176,NA
HEG21,2016,32.34919,NA
HEG21,2017,NA,NA
HEG21,2018,NA,NA
HEG21,2019,NA,NA
HEG21,2020,NA,NA
HEG22,2008,NA,NA
HEG22,2009,30.94997,NA
HEG22,2010,33.89371,NA
HEG22,2011,26.42883,NA
HEG22,2012,24.46142,NA
HEG22,2013,31.17327,NA
HEG22,2014,35.47768,NA
HEG22,2015,30.10789,NA
HEG22,2016,29.69744,NA
HEG22,2017,34.90981,NA
HEG22,2018,NA,NA
HEG22,2019,NA,NA
HEG22,2020,NA,NA
HEG23,2008,NA,NA
HEG23,2009,NA,NA
HEG23,2010,35.70338,NA
HEG23,2011,34.07168,NA
HEG23,2012,33.05014,NA
HEG23,2013,NA,NA
HEG23,2014,38.36823,NA
HEG23,2015,33.65975,NA
HEG23,2016,32.91578,NA
HEG23,2017,37.28891,NA
HEG23,2018,NA,NA
HEG23,2019,NA,NA
HEG23,2020,NA,NA
HEG24,2008,NA,NA
HEG24,2009,30.35198,NA
HEG24,2010,NA,NA
HEG24,2011,NA,NA
HEG24,2012,NA,NA
HEG24,2013,NA,NA
HEG24,2014,NA,NA
HEG24,2015,NA,NA
HEG24,2016,NA,NA
HEG24,2017,NA,NA
HEG24,2018,28.82950,NA
HEG24,2019,32.50858,NA
HEG24,2020,NA,NA
HEG25,2008,NA,NA
HEG25,2009,37.07872,NA
HEG25,2010,37.26851,NA
HEG25,2011,32.98331,NA
HEG25,2012,NA,NA
HEG25,2013,36.42929,NA
HEG25,2014,42.20006,NA
HEG25,2015,NA,NA
HEG25,2016,NA,NA
HEG25,2017,34.63210,NA
HEG25,2018,24.69935,NA
HEG25,2019,25.16075,NA
HEG25,2020,NA,NA
HEG26,2008,NA,NA
HEG26,2009,32.18907,NA
HEG26,2010,35.78729,NA
HEG26,2011,32.57462,NA
HEG26,2012,33.89506,NA
HEG26,2013,35.43916,NA
HEG26,2014,38.22562,NA
HEG26,2015,34.98051,NA
HEG26,2016,33.50896,NA
HEG26,2017,36.60637,NA
HEG26,2018,NA,NA
HEG26,2019,NA,NA
HEG26,2020,NA,NA
HEG27,2008,NA,NA
HEG27,2009,31.99279,NA
HEG27,2010,34.25637,NA
HEG27,2011,NA,NA
HEG27,2012,30.60308,NA
HEG27,2013,35.57309,NA
HEG27,2014,36.41013,NA
HEG27,2015,32.03199,NA
HEG27,2016,32.44884,NA
HEG27,2017,34.57560,NA
HEG27,2018,28.47520,NA
HEG27,2019,27.19409,NA
HEG27,2020,NA,NA
HEG28,2008,NA,NA
HEG28,2009,36.83882,NA
HEG28,2010,39.61087,NA
HEG28,2011,39.00563,NA
HEG28,2012,35.42002,NA
HEG28,2013,39.20111,NA
HEG28,2014,37.13938,NA
HEG28,2015,34.71522,NA
HEG28,2016,35.26591,NA
HEG28,2017,39.62810,NA
HEG28,2018,NA,NA
HEG28,2019,32.29157,NA
HEG28,2020,NA,NA
HEG29,2008,NA,NA
HEG29,2009,34.90775,NA
HEG29,2010,NA,NA
HEG29,2011,NA,NA
HEG29,2012,NA,NA
HEG29,2013,NA,NA
HEG29,2014,NA,NA
HEG29,2015,NA,NA
HEG29,2016,36.61519,NA
HEG29,2017,40.24418,NA
HEG29,2018,32.99050,NA
HEG29,2019,35.97638,NA
HEG29,2020,NA,NA
HEG30,2008,NA,NA
HEG30,2009,NA,NA
HEG30,2010,21.14040,NA
HEG30,2011,17.81093,NA
HEG30,2012,21.40216,NA
HEG30,2013,33.18337,NA
HEG30,2014,35.63235,NA
HEG30,2015,NA,NA
HEG30,2016,33.16163,NA
HEG30,2017,36.61187,NA
HEG30,2018,NA,NA
HEG30,2019,29.45012,NA
HEG30,2020,NA,NA
HEG31,2008,NA,NA
HEG31,2009,32.47372,NA
HEG31,2010,NA,NA
HEG31,2011,32.63243,NA
HEG31,2012,32.26583,NA
HEG31,2013,NA,NA
HEG31,2014,36.86264,NA
HEG31,2015,36.09974,NA
HEG31,2016,35.49115,NA
HEG31,2017,36.48337,NA
HEG31,2018,NA,NA
HEG31,2019,NA,NA
HEG32,2008,NA,NA
HEG32,2009,20.39383,NA
HEG32,2010,32.40203,NA
HEG32,2011,NA,NA
HEG32,2012,21.95252,NA
HEG32,2013,29.31509,NA
HEG32,2014,30.01351,NA
HEG32,2015,28.41176,NA
HEG32,2016,28.96588,NA
HEG32,2017,33.43859,NA
HEG32,2018,24.84215,NA
HEG32,2019,23.57388,NA
HEG32,2020,NA,NA
HEG33,2008,NA,NA
HEG33,2009,27.22379,NA
HEG33,2010,NA,NA
HEG33,2011,22.26070,NA
HEG33,2012,25.11434,NA
HEG33,2013,NA,NA
HEG33,2014,NA,NA
HEG33,2015,NA,NA
HEG33,2016,NA,NA
HEG33,2017,31.77139,NA
HEG33,2018,25.10728,NA
HEG33,2019,28.11657,NA
HEG33,2020,NA,NA
HEG34,2008,NA,NA
HEG34,2009,33.85979,NA
HEG34,2010,35.82230,NA
HEG34,2011,33.96097,NA
HEG34,2012,34.21728,NA
HEG34,2013,37.09065,NA
HEG34,2014,38.51335,NA
HEG34,2015,36.25165,NA
HEG34,2016,39.11854,NA
HEG34,2017,40.33133,NA
HEG34,2018,31.10358,NA
HEG34,2019,37.00067,NA
HEG34,2020,NA,NA
HEG35,2008,NA,NA
HEG35,2009,NA,NA
HEG35,2010,NA,NA
HEG35,2011,NA,NA
HEG35,2012,27.76917,NA
HEG35,2013,35.48436,NA
HEG35,2014,NA,NA
HEG35,2015,24.39558,NA
HEG35,2016,29.17499,NA
HEG35,2017,34.91832,NA
HEG35,2018,26.30863,NA
HEG35,2019,26.62636,NA
HEG35,2020,NA,NA
HEG36,2008,NA,NA
HEG36,2009,31.87496,NA
HEG36,2010,34.11668,NA
HEG36,2011,29.20747,NA
HEG36,2012,29.74655,NA
HEG36,2013,36.29988,NA
HEG36,2014,36.53848,NA
HEG36,2015,30.85470,NA
HEG36,2016,31.60071,NA
HEG36,2017,36.83606,NA
HEG36,2018,29.91645,NA
HEG36,2019,30.16720,NA
HEG36,2020,NA,NA
HEG37,2008,NA,NA
HEG37,2009,NA,NA
HEG37,2010,35.02047,NA
HEG37,2011,28.83034,NA
HEG37,2012,28.03785,NA
HEG37,2013,32.64701,NA
HEG37,2014,35.72402,NA
HEG37,2015,NA,NA
HEG37,2016,NA,NA
HEG37,2017,19.91150,NA
HEG37,2018,16.86680,NA
HEG37,2019,14.75935,NA
HEG37,2020,NA,NA
HEG38,2008,NA,NA
HEG38,2009,29.53339,NA
HEG38,2010,31.05584,NA
HEG38,2011,28.20117,NA
HEG38,2012,26.36818,NA
HEG38,2013,28.85626,NA
HEG38,2014,30.64886,NA
HEG38,2015,29.33122,NA
HEG38,2016,25.44737,NA
HEG38,2017,NA,NA
HEG38,2018,27.01415,NA
HEG38,2019,28.83803,NA
HEG38,2020,NA,NA
HEG39,2008,NA,NA
HEG39,2009,NA,NA
HEG39,2010,34.73028,NA
HEG39,2011,31.58370,NA
HEG39,2012,30.44821,NA
HEG39,2013,33.42461,NA
HEG39,2014,36.44523,NA
HEG39,2015,32.24537,NA
HEG39,2016,35.62444,NA
HEG39,2017,NA,NA
HEG39,2018,NA,NA
HEG39,2019,31.90009,NA
HEG39,2020,NA,NA
HEG40,2008,NA,NA
HEG40,2009,26.59374,NA
HEG40,2010,31.62978,NA
HEG40,2011,22.28535,NA
HEG40,2012,20.61186,NA
HEG40,2013,33.12094,NA
HEG40,2014,39.32705,NA
HEG40,2015,31.09673,NA
HEG40,2016,33.65284,NA
HEG40,2017,38.93174,NA
HEG40,2018,NA,NA
HEG40,2019,NA,NA
HEG40,2020,NA,NA
HEG41,2008,NA,NA
HEG41,2009,29.26429,NA
HEG41,2010,32.71963,NA
HEG41,2011,NA,NA
HEG41,2012,32.20222,NA
HEG41,2013,NA,NA
HEG41,2014,NA,NA
HEG41,2015,NA,NA
HEG41,2016,27.92825,NA
HEG41,2017,31.99484,NA
HEG41,2018,23.67594,NA
HEG41,2019,NA,NA
HEG41,2020,NA,NA
HEG42,2008,NA,NA
HEG42,2009,NA,NA
HEG42,2010,41.02949,NA
HEG42,2011,38.56561,NA
HEG42,2012,37.39158,NA
HEG42,2013,41.80354,NA
HEG42,2014,NA,NA
HEG42,2015,40.46885,NA
HEG42,2016,41.65315,NA
HEG42,2017,43.92593,NA
HEG42,2018,34.05679,NA
HEG42,2019,36.97047,NA
HEG42,2020,NA,NA
HEG43,2008,NA,NA
HEG43,2009,NA,NA
HEG43,2010,35.45370,NA
HEG43,2011,33.38115,NA
HEG43,2012,34.49097,NA
HEG43,2013,36.93264,NA
HEG43,2014,38.64739,NA
HEG43,2015,34.81528,NA
HEG43,2016,33.84069,NA
HEG43,2017,37.72558,NA
HEG43,2018,31.04739,NA
HEG43,2019,34.69396,NA
HEG43,2020,NA,NA
HEG44,2008,NA,NA
HEG44,2009,30.02717,NA
HEG44,2010,30.55907,NA
HEG44,2011,25.93041,NA
HEG44,2012,25.79465,NA
HEG44,2013,29.38441,NA
HEG44,2014,31.87392,NA
HEG44,2015,NA,NA
HEG44,2016,28.72242,NA
HEG44,2017,NA,NA
HEG44,2018,27.06329,NA
HEG44,2019,27.96573,NA
HEG44,2020,NA,NA
HEG45,2008,NA,NA
HEG45,2009,NA,NA
HEG45,2010,NA,NA
HEG45,2011,35.08426,NA
HEG45,2012,33.21609,NA
HEG45,2013,38.48050,NA
HEG45,2014,NA,NA
HEG45,2015,30.88247,NA
HEG45,2016,32.73159,NA
HEG45,2017,41.20502,NA
HEG45,2018,28.44930,NA
HEG45,2019,32.53492,NA
HEG45,2020,NA,NA
HEG46,2008,NA,NA
HEG46,2009,25.90920,NA
HEG46,2010,33.27923,NA
HEG46,2011,26.57736,NA
HEG46,2012,26.78836,NA
HEG46,2013,35.14776,NA
HEG46,2014,34.73851,NA
HEG46,2015,30.04813,NA
HEG46,2016,27.85726,NA
HEG46,2017,30.39422,NA
HEG46,2018,24.78104,NA
HEG46,2019,27.47757,NA
HEG46,2020,NA,NA
HEG47,2009,NA,NA
HEG47,2010,NA,NA
HEG47,2011,28.89019,NA
HEG47,2012,32.27464,NA
HEG47,2013,35.71815,NA
HEG47,2014,NA,NA
HEG47,2015,NA,NA
HEG47,2016,30.53637,NA
HEG47,2017,32.68172,NA
HEG47,2018,18.63292,NA
HEG47,2019,21.74303,NA
HEG47,2020,NA,NA
HEG48,2008,NA,NA
HEG48,2009,NA,NA
HEG48,2010,NA,NA
HEG48,2011,NA,NA
HEG48,2012,NA,NA
HEG48,2013,37.67952,NA
HEG48,2014,NA,NA
HEG48,2015,32.74949,NA
HEG48,2016,NA,NA
HEG48,2017,NA,NA
HEG48,2018,NA,NA
HEG48,2019,NA,NA
HEG48,2020,NA,NA
HEG49,2008,NA,NA
HEG49,2009,29.60277,NA
HEG49,2010,37.81746,NA
HEG49,2011,33.40560,NA
HEG49,2012,34.86846,NA
HEG49,2013,NA,NA
HEG49,2014,38.13396,NA
HEG49,2015,NA,NA
HEG49,2016,NA,NA
HEG49,2017,40.45519,NA
HEG49,2018,29.36124,NA
HEG49,2019,33.68729,NA
HEG49,2020,NA,NA
HEG50,2008,NA,NA
HEG50,2009,26.03662,NA
HEG50,2010,36.43105,NA
HEG50,2011,29.34547,NA
HEG50,2012,31.05091,NA
